# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_cp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_cp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-24.1937,0.972853,0.318247,4,15,0,29.842,12.2286,8.30733,1.64787,-3.15321,15.4712,4.39283,9.79777,11.4681,10.6797,3.3255
-24.6385,0.941453,0.318247,3,7,0,30.0562,4.47821,9.00546,-1.39708,0.600017,10.248,3.6114,20.8135,7.46549,11.0212,2.92363
-21.7889,0.999493,0.318247,3,7,0,27.9695,6.27239,7.02923,3.11998,1.04888,9.82377,4.69961,19.339,6.98039,11.74,4.51169
-17.8878,0.922802,0.318247,4,15,0,26.0386,3.04837,4.67964,8.28184,7.90217,-0.139971,0.391507,-2.30217,-2.68843,5.53391,12.0107
-17.5023,0.833773,0.318247,3,7,0,21.0482,7.04998,7.74034,13.0399,4.59874,5.46147,7.50585,-0.0714709,-0.0434296,8.14232,6.81339
-17.0993,0.958438,0.318247,3,7,0,21.4689,6.96346,7.08386,12.3004,6.51186,5.27688,6.4049,1.27208,-0.0503868,8.50899,1.91778
-19.7145,0.683818,0.318247,4,15,0,23.2443,1.18746,7.50081,12.8786,7.81228,9.12941,5.23182,7.56868,-0.759391,6.48978,-0.449291
-16.6112,0.803125,0.318247,4,11,0,24.8871,3.83002,4.30351,12.2645,5.72581,1.62621,7.69728,7.70977,-1.89649,3.87304,6.04286
-14.6184,0.936792,0.318247,3,7,0,18.2624,6.26458,3.15533,7.22949,5.31688,6.88859,4.48932,-1.30083,8.68996,8.47542,9.94962
-12.3799,0.724521,0.318247,4,11,0,18.4202,10.5274,3.03061,12.1473,10.8252,11.6514,7.84712,9.43298,7.11417,10.6345,7.44067
-12.7627,0.811303,0.318247,2,3,0,15.8092,11.2705,3.14253,9.40604,9.24248,10.7688,9.07494,10.4904,9.67671,11.6308,7.58415
-13.1676,1,0.318247,2,3,0,19.0595,9.8705,3.58322,8.57162,8.78455,8.10424,10.7632,11.2741,7.51432,7.78677,11.7075
-18.505,0.738817,0.318247,2,3,0,19.822,8.52496,2.77203,12.6262,8.13649,5.18508,6.36769,14.7365,2.97762,12.2394,12.4804
-26.9837,0.531488,0.318247,5,31,0,30.7314,-4.60507,9.64578,-2.24281,2.05819,-4.41092,7.26328,-17.4867,2.94029,4.6339,-20.0692
-25.0648,0.847889,0.318247,2,3,0,30.1151,-4.79303,9.28702,-2.94519,0.692875,-2.89974,4.72561,-16.6033,-3.23697,3.42381,-14.9434
-21.9277,0.941208,0.318247,5,31,0,25.8561,15.5545,7.2341,25.6996,19.3019,14.4661,22.0043,5.21807,16.7588,19.106,9.86429
-18.6686,0.923647,0.318247,5,31,0,27.6362,-0.301073,4.59927,-2.98686,-1.85699,-3.13333,-4.10199,2.18852,-4.0577,-1.29115,7.22744
-19.7344,0.873783,0.318247,4,15,0,24.8743,4.23501,9.14954,9.17082,9.16525,5.32479,8.74724,-0.88161,5.87056,11.7313,-7.33277
-17.3296,0.585667,0.318247,3,7,0,21.3037,3.94939,7.22664,7.2962,5.79523,3.14645,6.41305,-1.03843,2.48435,9.77132,-2.9454
-19.3935,0.934672,0.318247,4,15,0,29.8304,5.7154,10.3369,14.6071,5.25391,-5.35832,5.4798,-0.746189,3.51308,14.374,9.95125
-19.3437,0.518083,0.318247,4,15,0,26.3105,3.24587,6.12663,13.6386,7.76922,-6.60493,8.70436,-2.28218,2.51975,12.6157,10.1418
-20.8156,0.909599,0.318247,4,15,0,25.5376,8.93583,6.31988,15.7046,1.08418,-2.97933,10.5649,-2.38642,-1.57534,9.73687,9.59561
-18.2379,0.649404,0.318247,3,7,0,25.0541,5.11435,5.60837,10.5881,11.492,13.4945,6.41335,8.13588,9.05724,12.3055,5.26761
-18.6902,0.992692,0.318247,4,15,0,26.8748,-0.524011,7.61829,-0.173683,2.05032,-0.387058,1.83615,2.2376,0.0220034,4.8143,7.57125
-17.6098,0.978283,0.318247,3,7,0,22.9815,1.63501,6.33281,4.49634,2.40063,-1.8733,0.455649,-1.11669,-1.16986,2.853,-5.5429
-19.4578,0.839815,0.318247,5,19,0,24.6676,12.1759,2.91766,21.7404,15.1296,11.9422,13.3145,14.9979,14.2794,14.5923,8.53915
-24.4294,1,0.318247,3,7,0,27.6383,13.8064,12.8683,6.92506,15.552,11.7495,5.69389,9.13893,18.3366,22.7521,6.80786
-20.5277,0.976592,0.318247,3,7,0,28.539,13.7142,2.87249,13.5136,22.3908,13.4955,15.1896,8.75432,16.3565,18.8966,13.7778
-20.1141,0.99437,0.318247,3,7,0,25.0175,17.4277,5.45615,17.7893,13.176,11.933,21.8071,13.996,7.57726,15.8966,19.5065
-18.9372,0.947282,0.318247,3,7,0,23.2333,10.4544,6.65288,18.1884,15.6331,12.2875,8.52662,9.58883,10.6758,12.7073,21.2314
-19.7763,0.59174,0.318247,3,7,0,24.6969,9.80287,8.23208,19.683,15.5961,12.876,8.35813,7.68631,5.91638,14.1659,21.271
-19.6717,0.88539,0.318247,3,7,0,24.0904,16.1338,6.61255,13.0677,15.8718,14.2325,11.7883,5.77562,6.7305,19.3166,12.425
-18.3846,0.883005,0.318247,3,7,0,23.4484,12.6992,5.51906,15.1894,12.697,3.29402,8.65643,10.75,16.2031,8.62046,15.8413
-23.9478,0.932362,0.318247,4,15,0,26.2454,-4.2255,8.78528,9.40571,7.64508,-3.29742,0.986225,2.62888,-5.42924,-9.50375,-1.54483
-20.383,0.956506,0.318247,3,7,0,27.9281,-2.58351,7.7583,6.16329,8.66761,-5.00364,6.10519,-4.15332,-2.30949,1.59436,4.27418
-19.2148,0.973022,0.318247,4,15,0,23.1451,1.21152,7.00253,1.36066,9.62599,0.416135,6.44077,-4.6276,5.32269,1.39262,8.08134
-19.3072,0.978396,0.318247,3,7,0,22.7863,3.47744,4.19866,1.10058,2.4971,3.58451,-4.30655,-6.61431,6.8318,7.94369,5.10009
-20.2971,0.836446,0.318247,3,7,0,25.8128,1.03986,6.09028,-2.05309,5.75823,6.08253,10.4592,5.57659,-7.4325,4.40978,0.00795165
-23.17,0.652166,0.318247,4,15,0,25.0824,12.9433,7.83653,13.8222,16.3338,27.8161,11.4046,-1.85696,3.33579,13.9516,8.9967
-23.7042,0.818386,0.318247,4,15,0,28.4938,2.56907,8.73581,-0.583471,12.8794,-15.8163,2.29032,8.13515,-1.5681,0.409846,1.59863
-24.5492,0.999451,0.318247,4,15,0,28.4911,-1.32147,9.36822,12.9558,18.5245,-11.6113,4.47525,-5.6271,-10.725,2.48552,2.70739
-24.5492,0.830758,0.318247,3,7,0,31.7556,-1.32147,9.36822,12.9558,18.5245,-11.6113,4.47525,-5.6271,-10.725,2.48552,2.70739
-24.329,0.999567,0.318247,4,15,0,28.072,1.08211,9.63579,15.2884,-3.2856,-12.6269,-7.57743,-4.45882,-10.0965,17.9119,6.41561
-28.4056,0.962968,0.318247,4,15,0,32.9311,8.90285,14.0243,25.3776,13.5178,4.4568,36.2001,0.657403,2.11573,1.78231,16.7654
-25.6439,0.965425,0.318247,3,7,0,30.5564,9.51421,14.4304,21.2641,11.0575,2.45474,30.6578,-1.26241,3.92052,4.80369,12.2356
-25.442,0.976545,0.318247,4,15,0,32.9697,7.61423,14.7,5.18794,11.8561,17.9035,0.46305,8.56507,-8.42577,18.5882,22.6426
-23.1907,0.984518,0.318247,4,15,0,29.7329,12.7201,10.6862,30.2313,21.579,-0.931081,8.13836,2.53439,1.94965,9.28916,14.4547
-24.485,0.971032,0.318247,4,15,0,28.1379,14.6667,10.2382,22.6429,21.7242,1.03001,7.42854,9.03837,1.63014,20.8217,-3.23855
-23.1723,0.998679,0.318247,4,15,0,29.2128,5.55574,8.10793,12.1973,15.25,-0.228055,4.75161,6.72131,-8.80851,11.1718,24.2239
-20.8744,0.774135,0.318247,4,15,0,28.8537,4.26917,8.0859,7.05803,2.28629,12.1494,3.28376,-0.0247952,14.2369,14.8081,-3.91606
-21.4884,0.972513,0.318247,3,7,0,23.7644,3.59902,8.03742,8.72426,4.18197,10.9408,4.17728,1.54162,16.0701,16.6114,-4.13459
-17.9972,0.865996,0.318247,3,7,0,25.2109,8.48535,6.94562,9.50476,8.88767,2.71393,1.9227,7.92362,6.44417,4.50334,4.98819
-16.3546,1,0.318247,2,3,0,20.8382,3.81575,2.98925,7.93411,3.53138,2.75695,2.12641,9.71392,6.31058,10.539,2.31919
-19.5727,0.996255,0.318247,3,7,0,21.8688,7.07917,7.44406,7.55022,-0.431984,8.47469,0.771503,10.5386,7.71792,4.53952,11.2148
-20.1916,0.915439,0.318247,2,3,0,23.885,8.30511,5.24667,5.54153,-4.72481,10.5259,8.01587,9.55037,4.78748,4.11696,10.7753
-17.65,0.987346,0.318247,3,7,0,21.911,8.26897,3.20525,9.27058,11.3915,-0.068662,6.75374,5.51282,5.62391,9.50543,1.09425
-15.3987,1,0.318247,4,15,0,23.2677,8.92172,4.27014,9.09848,11.4494,3.25417,3.95951,6.135,8.32117,13.0939,4.52869
-15.3342,0.878812,0.318247,3,7,0,20.0273,6.78149,4.1734,4.74474,8.76797,9.32516,1.6838,10.3738,6.98078,7.01328,9.60181
-15.1002,0.768165,0.318247,3,7,0,23.3808,6.23768,3.8874,9.9449,10.2766,7.39333,5.13927,8.48615,10.2231,3.38975,9.02729
-13.0501,0.452884,0.318247,2,3,0,18.9146,6.41241,2.90091,10.9355,11.1726,6.89579,4.58208,8.02242,6.85262,5.98775,5.82799
-14.1675,0.766125,0.318247,3,7,0,17.5031,5.99687,2.48357,4.45324,7.81619,5.69144,7.47871,7.41326,11.4414,10.0647,8.22107
-15.8348,0.864553,0.318247,3,7,0,20.4659,3.07373,4.56,11.1064,3.87132,8.00242,6.35856,2.28699,-0.0249509,2.98359,5.00135
-17.0892,0.84329,0.318247,3,7,0,18.4211,4.06114,5.37867,9.22772,2.74927,8.04499,4.18847,3.78412,-5.46684,3.63804,3.98994
-17.035,0.992353,0.318247,3,7,0,20.4044,3.35374,3.77316,7.66357,0.64709,5.43139,7.61107,4.91935,-2.39011,1.50095,-2.51009
-19.6428,0.784304,0.318247,3,7,0,23.2546,0.682631,7.59483,8.54873,-0.374126,-11.6471,4.46372,-0.0162697,0.765743,1.12821,0.470365
-16.41,0.965733,0.318247,3,7,0,24.4979,1.69517,1.99301,-3.36857,1.70507,5.68947,0.119087,-1.15953,1.19507,0.0362488,1.06238
-12.3054,0.403022,0.318247,2,3,0,19.9021,0.107009,1.92063,2.97446,-3.39667,1.2562,1.64088,-0.813448,0.301723,-0.676189,0.923597
-12.3054,3.42823e-07,0.318247,2,3,0,22.6362,0.107009,1.92063,2.97446,-3.39667,1.2562,1.64088,-0.813448,0.301723,-0.676189,0.923597
-12.3054,1.08195e-14,0.318247,1,1,0,23.2219,0.107009,1.92063,2.97446,-3.39667,1.2562,1.64088,-0.813448,0.301723,-0.676189,0.923597
-15.3092,0.0101019,0.318247,3,7,0,18.4368,-0.993036,2.05675,3.38362,-3.02027,2.63036,0.638351,1.22301,1.25414,0.386482,-2.03239
-16.0395,0.227295,0.318247,5,31,0,19.2518,4.92563,2.00549,9.74112,2.34346,10.2248,7.83844,5.90853,5.08506,6.07632,5.73746
-16.0395,5.42805e-05,0.318247,2,3,0,18.5908,4.92563,2.00549,9.74112,2.34346,10.2248,7.83844,5.90853,5.08506,6.07632,5.73746
-16.0395,2.53226e-12,0.318247,1,1,0,22.0655,4.92563,2.00549,9.74112,2.34346,10.2248,7.83844,5.90853,5.08506,6.07632,5.73746
-13.7457,0.402384,0.318247,2,3,0,22.362,6.83398,2.85562,3.71354,5.5712,10.1112,2.33295,6.42688,5.44673,5.15967,5.46615
-16.9011,0.833567,0.318247,3,7,0,20.1249,2.41528,6.15874,7.5494,2.82158,-4.71403,8.22617,-0.695962,0.847801,5.11071,1.22396
-12.7229,0.909588,0.318247,4,15,0,23.907,10.1964,3.41187,10.5855,9.48097,10.8876,5.56811,8.92368,9.14939,12.9413,10.6715
-14.1284,0.82841,0.318247,3,7,0,15.9289,6.612,1.67257,9.47925,6.90742,3.56155,10.7774,6.30084,6.49662,3.64796,6.52857
-12.6879,0.641091,0.318247,2,3,0,19.7321,8.54599,2.53624,7.36163,6.69208,5.66708,10.7387,4.59589,8.20885,6.01029,10.6399
-12.6879,0.141391,0.318247,3,7,0,16.6695,8.54599,2.53624,7.36163,6.69208,5.66708,10.7387,4.59589,8.20885,6.01029,10.6399
-12.6879,0.00763668,0.318247,3,7,0,23.8799,8.54599,2.53624,7.36163,6.69208,5.66708,10.7387,4.59589,8.20885,6.01029,10.6399
-13.6068,0.872073,0.318247,2,3,0,16.2572,7.93701,2.87443,7.08051,7.39587,8.13454,6.11049,6.88325,3.70175,12.8553,3.73734
-16.9147,0.821479,0.318247,3,7,0,20.4873,1.67787,4.09466,3.93048,2.22551,-1.43984,3.10704,-3.90118,5.21804,-3.11675,5.50873
-16.9147,0.67242,0.318247,4,15,0,26.9721,1.67787,4.09466,3.93048,2.22551,-1.43984,3.10704,-3.90118,5.21804,-3.11675,5.50873
-16.7914,0.982828,0.318247,3,7,0,20.0481,2.54612,4.14572,2.95547,1.43657,1.75328,1.04451,-1.99152,4.58162,-3.39622,7.04426
-17.3338,0.831477,0.318247,3,7,0,20.8186,0.263591,4.54917,2.99065,2.88931,-9.64169,0.695815,3.84205,0.056493,5.02978,0.957891
-17.635,0.862138,0.318247,2,3,0,20.6635,2.47679,4.11243,-1.03476,1.53796,-7.16069,2.09984,4.99925,0.706205,3.30871,-0.887674
-15.7751,0.932124,0.318247,4,15,0,21.8702,6.20062,4.35797,7.65524,9.30211,5.90327,0.412832,2.53024,11.2586,7.66216,10.6272
-16.7361,0.893022,0.318247,3,7,0,21.0335,5.99036,4.66221,7.82511,-1.76484,7.21788,8.57155,0.703601,-0.317682,8.22281,4.24017
-16.7361,0.607942,0.318247,3,7,0,23.806,5.99036,4.66221,7.82511,-1.76484,7.21788,8.57155,0.703601,-0.317682,8.22281,4.24017
-23.9082,0.934176,0.318247,4,15,0,26.4486,-2.46656,10.926,2.4039,1.90286,-12.0654,8.62461,-9.39203,-2.7098,21.0877,-3.86024
-21.4175,0.961925,0.318247,4,15,0,28.2952,4.12854,7.46554,18.3234,5.81472,0.149656,-7.73565,3.23409,1.292,6.29155,16.9513
-20.6502,0.736229,0.318247,4,15,1,26.9669,0.090175,8.65585,0.997605,-2.47101,-4.33625,1.86625,-7.16896,-8.08579,9.44013,2.30652
-20.1563,0.976044,0.318247,3,7,0,22.9889,-1.79266,4.98919,-0.122385,-4.57313,-4.93375,-2.88529,-7.50569,-3.96652,11.3663,2.15503
-18.8625,0.965223,0.318247,3,7,0,22.9665,0.189567,4.03348,4.2332,8.75605,-3.4951,7.28758,2.9457,2.47751,-1.46637,-2.20831
-17.2813,1,0.318247,2,3,0,19.8935,2.0285,4.52161,0.0735296,7.47243,-3.90896,3.69578,1.71597,-0.577476,-1.57123,-1.21423
-17.2813,0.561965,0.318247,4,15,0,21.9496,2.0285,4.52161,0.0735296,7.47243,-3.90896,3.69578,1.71597,-0.577476,-1.57123,-1.21423
-20.8439,0.996435,0.318247,3,7,0,23.6639,-3.9921,4.76061,-2.32088,-10.9972,-0.810144,-7.9928,-7.77745,-4.78136,-1.12919,-2.965
-18.4602,0.871653,0.318247,4,15,0,26.5049,1.01077,4.2681,-5.91018,-0.14414,-0.193706,0.665605,4.74921,3.77225,9.26449,-2.16728
-17.9421,0.899625,0.318247,4,15,0,25.4503,2.03869,5.43733,-2.14963,0.414501,-1.15156,2.25514,5.34993,1.86039,13.3951,1.77423
-19.6549,0.884025,0.318247,3,7,0,22.6132,-0.518106,7.04138,8.59766,-4.10787,6.07049,3.27607,0.921625,1.18442,12.0616,-2.94985
-17.3683,0.90504,0.318247,4,13,0,21.2236,6.47337,4.4411,9.70646,6.91812,2.06663,0.455814,-0.965074,-0.49663,12.795,5.43961
-18.3104,0.855025,0.318247,4,15,0,22.8512,2.31517,5.20144,6.64727,5.47675,11.0194,-2.96706,5.50677,5.67723,7.5961,-0.649079
-20.0523,0.894814,0.318247,3,7,0,23.9085,4.08713,5.66163,1.68978,5.06568,-2.56666,-4.72639,2.7347,12.5456,1.30791,5.73287
-18.1782,0.966898,0.318247,3,7,0,23.3108,0.79407,3.68049,0.964386,2.42953,-4.25286,-0.575459,2.22893,9.35363,7.5259,3.83154
-19.7088,0.994282,0.318247,4,15,0,25.157,9.61043,6.15991,17.0861,4.09861,6.24812,12.5025,6.83241,0.860466,22.9128,13.7303
-18.6924,0.775197,0.318247,3,7,0,25.3856,9.08835,6.59624,9.70434,11.7395,10.085,14.7651,10.3179,2.43238,5.15218,15.6756
-17.9541,0.972109,0.318247,3,7,0,22.0892,8.66047,2.98361,9.16633,16.3994,8.97685,4.63309,7.09892,4.64034,13.466,4.22477
-18.4899,0.892618,0.318247,3,7,0,21.6822,8.27275,4.12022,11.9143,-0.802745,8.81101,15.7723,7.9281,11.0141,8.2745,12.1421
-19.5146,0.664474,0.318247,5,31,0,25.4515,3.75585,5.96933,1.97388,11.6559,0.310388,-5.32591,-4.1502,4.96857,6.34044,8.77769
-17.9716,0.999971,0.318247,3,7,0,21.3913,1.50935,5.57023,7.31454,11.7957,-5.47703,-0.157551,1.63325,1.6239,3.36318,3.36201
-19.0735,0.946542,0.318247,3,7,0,21.2246,3.76892,7.45312,3.40087,12.0759,-3.49787,-0.0906546,4.60866,-0.434551,11.7349,-1.24469
-18.1119,0.910272,0.318247,5,23,0,28.9897,7.9905,6.14921,12.9106,12.5338,2.63719,10.737,4.34125,-1.35845,5.12127,2.79089
-18.9565,0.915467,0.318247,3,7,0,21.0123,5.255,6.25915,18.6319,10.0105,7.06158,14.8334,5.89088,4.62702,11.2793,3.49173
-17.963,0.949773,0.318247,3,7,0,23.2531,8.04806,6.467,16.6732,9.93999,8.47558,17.5035,4.79282,5.27857,8.52119,4.38971
-15.7107,0.975076,0.318247,3,7,0,21.6616,4.39823,3.07028,3.98276,6.2087,8.47461,0.968723,2.70141,7.23264,10.4305,9.20471
-14.5465,1,0.318247,3,7,0,20.1445,3.01431,3.99162,7.52017,9.39041,1.27317,2.6225,1.80911,1.26106,2.14174,3.75085
-12.6461,0.774575,0.318247,3,7,0,18.1335,4.51589,3.40791,6.30456,4.85219,8.24662,6.7878,5.20737,4.45717,5.58022,2.04111
-12.961,0.724863,0.318247,2,3,0,15.345,4.89528,2.47291,6.53614,0.851702,4.75363,6.10724,4.72803,3.83376,7.49273,0.30789
-15.6388,0.569247,0.318247,3,7,0,17.6387,8.65895,4.33987,6.61351,12.0785,5.90069,4.26531,4.40615,7.402,7.12103,14.3519
-16.7363,0.974453,0.318247,3,7,0,19.6008,8.60696,5.00349,4.80006,15.0074,8.58234,4.24825,4.98087,7.1234,9.55201,14.0246
-14.6594,0.943443,0.318247,3,7,0,19.8745,5.57765,3.99366,12.1741,1.92935,4.53598,9.69364,3.97217,7.61438,6.93808,3.67429
-18.437,0.812679,0.318247,3,7,0,21.3965,4.48187,3.55872,-0.413517,3.36779,3.16902,-1.9429,-0.186275,9.90499,4.20648,9.55399
-18.6785,0.926318,0.318247,3,7,0,24.5775,0.761334,3.9514,8.00283,6.8913,1.49738,3.67474,-0.425926,-8.36715,4.19649,3.49836
-19.8742,0.483219,0.318247,4,15,0,27.644,5.73636,6.11892,19.4376,5.22232,4.4591,6.9319,3.47459,15.7555,15.5396,8.22409
-22.2224,0.77981,0.318247,3,7,0,24.4767,10.7916,6.48797,11.7264,0.604695,8.56619,3.85186,-2.52701,13.745,8.83046,22.5007
-20.1042,0.713734,0.318247,4,15,0,28.0875,8.93794,10.649,14.1042,5.30973,2.39936,8.31865,-3.21488,8.52052,16.389,16.9341
-19.5644,0.9775,0.318247,3,7,0,22.4617,8.72636,7.76887,8.85209,10.3517,-1.44411,6.91628,-1.99052,9.3462,16.2511,18.5976
-17.3593,0.526051,0.318247,4,15,0,23.3915,2.36591,5.04597,-2.47141,7.41956,3.64986,3.0904,-3.33015,5.71524,7.82655,7.05934
-15.9008,0.923634,0.318247,3,7,0,19.6464,3.72958,5.67997,3.31675,3.83771,1.54601,7.07979,2.39363,8.0461,10.3425,4.80566
-16.9479,0.895576,0.318247,3,7,0,19.6628,5.64934,5.60456,-0.873786,3.41677,4.53539,5.68149,-0.857694,4.30039,5.6977,7.65228
-12.2368,0.985386,0.318247,3,7,0,18.7686,4.13789,3.10343,6.58839,6.34853,7.14615,3.77616,2.41422,2.28469,5.37923,1.5193
-12.5151,0.603305,0.318247,2,3,0,15.4738,3.97159,2.59394,7.89047,6.44682,3.54171,5.53397,4.37638,3.05227,8.8025,1.90085
-12.5151,0.0164481,0.318247,3,7,0,21.9858,3.97159,2.59394,7.89047,6.44682,3.54171,5.53397,4.37638,3.05227,8.8025,1.90085
-12.5151,0.548356,0.318247,3,5,0,15.5698,3.97159,2.59394,7.89047,6.44682,3.54171,5.53397,4.37638,3.05227,8.8025,1.90085
-12.9885,0.445161,0.318247,3,7,0,17.8875,5.39733,3.71604,5.08745,9.36958,3.18849,3.39774,3.13236,3.05522,7.91378,5.04843
-17.9181,0.756117,0.318247,3,7,0,20.3214,7.04336,5.83268,6.71804,9.12783,0.764223,9.29256,9.76195,1.10446,1.35403,8.44191
-25.4219,0.883871,0.318247,4,15,0,27.3484,2.79378,18.036,20.919,-5.09242,3.12356,5.27692,-0.923983,-3.80875,29.2899,11.7831
-25.4304,0.978313,0.318247,4,15,0,27.4993,3.57888,9.59525,21.6945,-3.44338,6.29982,8.30532,-0.737806,-0.931045,31.1025,13.6432
-24.8404,0.9941,0.318247,3,7,0,27.3682,3.17221,17.8888,20.5568,-1.74303,0.915173,4.87107,2.4837,-3.4949,27.9695,16.5325
-28.4739,0.927698,0.318247,4,15,0,33.4748,-5.14779,20.2981,32.0482,20.791,-4.26178,16.0737,-6.06019,-0.560268,20.2634,12.755
-25.9022,0.960417,0.318247,4,15,0,31.4245,10.0216,6.20838,16.9237,-0.676386,-0.507747,7.76958,3.74449,-0.937726,5.64288,-7.91724
-25.3722,1,0.318247,4,15,0,33.0086,1.918,14.5193,2.95877,1.39039,-8.40596,10.8015,11.5385,3.35213,8.87931,-13.524
-23.9004,0.989138,0.318247,4,15,0,30.9648,1.31128,7.24474,17.4062,4.50501,6.5463,-5.15867,-11.9419,-2.27423,5.68347,14.8705
-24.5441,0.733632,0.318247,4,15,0,26.922,-1.85096,14.4683,15.6644,5.61739,2.93691,-5.98479,-12.6481,-1.82497,8.9802,15.7788
-19.6081,0.786331,0.318247,4,15,0,31.396,10.4144,6.32453,14.2303,11.4283,16.2969,19.8571,10.1658,12.2293,18.2437,8.1535
-16.3499,0.970354,0.318247,3,7,0,21.4623,13.1155,4.00415,17.1111,10.8178,7.317,10.7097,8.42964,17.3238,14.0302,10.74
-16.0314,0.729366,0.318247,3,7,0,18.3124,9.89642,4.92903,19.0069,13.4807,10.1298,7.83381,8.3013,11.8537,11.7248,10.4378
-16.3079,0.781689,0.318247,3,7,0,17.6524,12.4063,4.17108,18.551,14.1791,6.85147,9.87401,9.44534,12.242,12.2118,6.92218
-18.2031,0.766382,0.318247,3,7,0,21.6777,7.93379,4.80533,-0.694878,5.57955,13.6923,8.18367,4.39395,3.45563,10.3373,12.7504
-17.7277,0.960816,0.318247,3,7,0,21.5029,6.19119,5.59801,18.9034,11.9747,10.154,5.17148,4.46607,1.23777,8.3246,6.46826
-20.3689,0.756166,0.318247,3,7,0,23.0033,9.06242,7.22806,8.29505,15.9562,6.52716,-0.320768,-2.75755,11.1123,18.6996,11.0515
-20.0454,0.994686,0.318247,4,15,0,23.6914,5.16484,6.79694,14.3125,12.2797,6.69947,-5.5861,1.67544,12.1823,9.79172,9.86909
-23.2925,0.87184,0.318247,4,15,0,26.6753,13.3692,10.0314,19.0212,-1.66514,1.95426,16.9309,2.53866,13.5323,21.9696,2.59747
-24.665,0.986266,0.318247,4,15,0,28.1224,14.1856,13.0989,16.3253,0.419096,4.27674,10.2195,0.551149,15.2214,28.1564,2.49213
-22.4279,0.989084,0.318247,4,15,0,28.3295,12.8948,8.15112,7.26262,5.36955,6.88834,8.25655,3.70755,16.0076,27.5476,18.1559
-24.0505,0.828066,0.318247,4,15,0,31.2766,-2.01235,13.1155,11.5672,0.936493,0.774097,12.6635,-0.513488,12.8954,18.1724,9.06746
-24.9912,0.965147,0.318247,4,15,0,27.5694,9.91681,16.556,11.8704,15.1551,-10.8764,6.47366,1.76473,-3.35545,6.65926,-1.00463
-30.6205,0.974254,0.318247,4,15,0,37.3719,2.6256,28.4366,35.5726,11.3145,-2.24623,-6.24975,4.43,10.6015,33.5554,28.6868
-29.6134,0.980331,0.318247,4,15,0,38.0955,20.2957,15.9965,28.7655,-10.1971,9.77042,9.33104,8.7917,12.0711,21.7132,32.2263
-23.3768,0.893271,0.318247,4,15,0,35.294,12.3506,9.2631,19.5339,12.2412,10.6338,17.9333,11.8351,14.3642,17.4171,32.0277
-27.3333,0.90574,0.318247,4,15,0,29.6428,20.5529,8.97495,16.4919,24.1289,0.681586,11.2575,8.12683,8.77218,29.0747,28.1164
-27.1787,0.998471,0.318247,4,15,0,32.7725,4.87255,13.1491,13.1291,12.9581,10.8199,21.0302,7.69858,11.1828,1.12457,30.7499
-28.0299,0.987349,0.318247,4,15,0,33.5175,-1.58601,15.9475,4.48506,13.961,14.5235,15.5468,1.44641,12.5068,1.85796,20.806
-27.7516,0.984018,0.318247,3,7,0,30.776,-2.45942,15.9726,11.4661,14.3812,11.8667,11.885,-3.31174,11.951,-2.97211,17.6172
-19.2048,0.960274,0.318247,4,15,0,34.6308,6.29984,5.84802,12.8983,14.0125,4.67728,7.89645,15.1513,1.05651,11.6278,3.897
-21.434,0.878863,0.318247,4,15,0,25.0288,9.30933,6.35156,4.90256,12.8572,6.45464,-5.03082,9.3712,4.81502,14.4396,0.234956
-18.9012,0.861201,0.318247,3,7,0,23.3277,6.69598,7.52309,3.73221,10.2485,6.59816,0.289165,10.1058,1.09724,10.8987,2.43415
-14.9989,0.886771,0.318247,3,7,0,21.6128,6.90301,3.97745,5.82909,3.68425,8.30114,1.38244,5.9364,9.0543,6.02943,3.35314
-14.5734,0.413867,0.318247,4,11,0,20.666,3.82692,3.77326,11.3376,2.8975,6.6965,3.55241,5.95091,6.21204,6.57767,3.89252
-19.4084,0.474925,0.318247,3,7,0,21.1127,2.83866,7.4477,4.45913,10.3938,2.01938,5.13507,-2.39212,5.17592,12.4926,15.9928
-17.4775,0.929108,0.318247,4,15,0,24.3247,7.24629,5.881,13.3108,13.5854,1.82017,6.74809,4.64791,14.5385,9.65076,8.43376
-13.7868,0.999217,0.318247,3,7,0,19.0964,7.8119,2.3174,9.46343,6.79902,9.80966,9.64229,7.82549,2.46311,8.37169,3.61661
