# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_cp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.98999999999999999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_cp.99.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-9.25314,0.997419,0.0672373,4,15,0,12.797,9.57705,2.07792,9.45268,10.2839,8.81389,7.81597,10.2086,8.10969,11.6208,10.5529
-9.59843,0.966646,0.0672373,5,31,0,15.1811,8.62179,1.22212,8.47886,8.01582,8.5856,9.38482,8.99297,7.87853,12.0504,10.5084
-10.3917,0.999881,0.0672373,4,15,0,14.554,9.15383,1.48754,7.92439,7.00665,10.0061,9.76304,8.15094,8.01063,11.7289,6.7578
-10.7984,0.994926,0.0672373,4,15,0,18.3418,7.71009,0.971352,8.32264,9.00589,5.59308,5.92643,7.82275,9.34372,6.0879,8.35067
-10.6432,0.923391,0.0672373,3,7,0,18.7927,7.2109,1.03209,8.31956,9.40692,6.75773,8.41534,8.48046,8.07364,5.04381,6.17354
-8.8708,0.988801,0.0672373,3,7,0,13.7393,7.52287,1.10286,8.41109,9.23658,5.47125,7.20713,7.68461,8.01261,5.3435,7.29634
-7.03726,0.957399,0.0672373,4,15,0,13.3018,9.06116,1.65003,8.92352,9.05737,9.97151,8.72538,9.22199,8.29648,8.4932,7.89797
-9.30351,0.982113,0.0672373,3,7,0,11.4344,8.87946,1.10487,9.66275,6.51453,9.67089,8.92897,11.1214,9.7143,9.01959,8.0076
-10.6419,0.937135,0.0672373,4,15,0,17.1216,9.55679,1.61526,7.0672,8.36419,10.042,8.55984,9.54308,12.3562,11.4837,8.73619
-9.77561,0.990994,0.0672373,4,15,0,14.4906,8.9512,1.3566,9.83233,8.94595,7.9414,10.6893,7.45785,5.55365,8.27854,9.11771
-8.40299,0.999152,0.0672373,4,15,0,16.2878,7.56833,0.920909,8.62005,6.9719,9.20218,6.03908,8.33712,8.49839,9.10236,6.87529
-5.71206,0.946043,0.0672373,4,15,0,12.3198,8.65483,0.78445,8.36896,7.81348,8.31211,8.56889,6.84639,8.2517,7.58565,9.26416
-8.26219,0.977358,0.0672373,3,7,0,11.8482,7.76072,0.948766,8.59021,7.90227,6.11413,7.80979,8.54476,7.92794,10.3983,7.31042
-6.02471,0.999457,0.0672373,4,15,0,11.2255,7.95141,1.06192,6.89753,6.73375,8.20127,7.76591,6.70449,9.38876,8.38844,7.86483
-8.06381,0.929597,0.0672373,3,7,0,9.76698,7.69863,1.20261,6.64157,6.00692,7.68276,7.49757,6.08719,9.89061,8.17351,8.0101
-9.44381,0.97828,0.0672373,4,15,0,11.4545,5.90577,1.51881,7.41491,8.0571,5.33627,7.41795,7.39507,3.3163,6.42859,5.82758
-9.53178,0.974132,0.0672373,5,31,0,12.4799,7.24861,1.73392,6.42398,8.50283,6.00868,8.1504,6.76011,4.14641,7.08876,5.2004
-11.4839,0.938109,0.0672373,5,31,0,14.7045,4.89157,2.1242,5.88817,7.73906,6.10333,6.74987,7.64797,3.01927,6.40945,7.16257
-12.6829,0.99701,0.0672373,5,31,0,14.4266,6.15227,2.27458,8.35836,6.26438,4.64079,4.62508,0.625089,4.06624,5.31535,4.19823
-18.3206,0.993331,0.0672373,5,31,0,20.4094,7.0853,6.54184,4.51967,3.15557,4.23516,4.26031,9.91865,11.5425,5.9085,12.7539
-21.0155,0.998259,0.0672373,7,95,0,22.6646,11.5616,7.03902,17.0534,15.7142,9.6934,21.9775,16.2497,3.66454,12.8636,12.213
-21.6345,0.999266,0.0672373,6,63,0,26.7042,9.86098,5.88859,16.9052,5.64797,12.3087,4.54247,3.66189,21.3013,19.0282,16.6322
-21.6636,1,0.0672373,6,63,0,24.712,2.78885,6.94056,2.59047,3.15629,-10.2278,7.36332,-0.878014,-0.602117,-5.03756,9.50993
-22.1185,0.999607,0.0672373,7,127,0,27.2403,14.189,6.74446,15.5718,10.3238,20.69,5.0343,8.4716,12.7638,25.2461,4.12531
-20.002,0.985202,0.0672373,6,63,0,27.8359,7.52279,8.65156,13.1591,6.29835,-7.65641,14.1096,5.94372,4.458,10.162,15.7154
-16.3639,0.99952,0.0672373,6,63,0,22.2109,8.87753,4.47901,12.655,3.36837,0.00572467,9.6732,3.90283,6.66554,9.8227,11.3051
-20.9487,0.997666,0.0672373,6,63,0,23.7591,12.0659,8.0856,11.0175,12.0831,21.5917,2.66722,9.97265,8.07482,20.5917,10.2108
-24.7633,0.988762,0.0672373,7,127,0,32.0167,5.76075,13.4958,28.6899,5.759,-7.2876,18.9288,2.62524,11.2626,6.67039,23.2592
-23.9193,0.999075,0.0672373,6,63,0,29.33,11.2794,8.04336,2.41581,16.5599,19.6222,1.62581,11.0674,9.95851,23.9401,3.98649
-27.0816,0.997459,0.0672373,6,63,0,32.8357,5.71429,12.0403,16.4387,1.91927,1.42912,6.75211,-19.3189,17.725,15.2349,23.7411
-25.2644,0.990376,0.0672373,7,127,0,35.9473,6.20709,12.0166,9.73464,19.1902,5.1293,3.05066,-12.7631,18.4815,12.3684,16.2011
-22.5388,0.99523,0.0672373,6,63,0,31.7086,8.83263,5.68889,19.5689,9.20136,20.3084,7.00782,-5.54268,5.5374,10.1747,15.458
-13.6796,0.992401,0.0672373,6,63,0,25.3658,6.882,3.20281,8.38576,9.99255,4.55083,2.601,10.3534,7.37247,9.75994,6.08444
-14.4115,0.987125,0.0672373,5,31,0,18.4183,5.86849,3.88685,11.5324,8.21487,6.30249,6.20035,9.48117,8.75237,7.61917,3.52201
-17.7562,0.997067,0.0672373,5,31,0,20.5994,7.08629,7.22369,6.36934,5.59889,8.95036,12.3256,1.71601,9.4468,11.6602,13.3998
-17.7396,0.998579,0.0672373,5,31,0,23.1712,7.60086,3.13589,3.52981,6.30531,6.48633,16.6141,9.29584,8.49182,8.59012,3.97738
-19.5585,0.991558,0.0672373,5,31,0,23.285,4.12724,4.22375,9.76831,-0.243992,3.61132,-3.99481,3.1082,9.06818,9.62732,12.5572
-21.9782,0.981382,0.0672373,6,63,0,26.7442,5.45633,9.26995,-2.10715,17.9982,4.1103,4.29303,7.63109,-3.4277,13.3217,11.5301
-18.8542,0.999938,0.0672373,6,63,0,25.4643,8.63005,6.59388,17.3193,17.0801,1.55896,1.47827,7.40729,5.48115,11.7376,4.56593
-15.6095,0.999968,0.0672373,5,31,0,22.7306,8.55423,3.27081,3.25619,7.84831,8.0883,10.1773,5.4707,13.2671,13.7567,8.74485
-17.3593,0.98129,0.0672373,7,95,0,22.7741,3.58592,3.61519,10.8362,6.38516,7.54159,2.04126,7.34096,8.94194,2.52428,0.309733
-14.8835,0.999996,0.0672373,6,63,0,21.0012,3.06421,4.22494,4.428,6.99557,1.85155,-1.11251,4.11029,5.52801,1.67567,2.07212
-14.385,0.99897,0.0672373,5,31,0,19.4077,3.68584,3.77519,5.27092,5.07593,3.7988,0.724591,1.95842,5.75107,-0.369271,1.64731
-14.7872,0.997224,0.0672373,5,31,0,19.0585,4.46751,2.76781,8.89188,5.32793,6.88568,6.7638,-0.0896787,8.44001,2.10393,3.65991
-18.2435,0.977216,0.0672373,5,31,0,22.4732,1.61393,5.88457,-0.424998,4.86701,-1.79928,-2.30374,8.52672,-1.89061,6.63109,5.07857
-13.9773,0.999547,0.0672373,5,31,0,21.0646,-1.02183,2.84506,1.79332,0.343076,-4.82452,0.992217,-0.562067,-4.49049,0.278636,0.087677
-14.0358,0.981336,0.0672373,5,31,0,20.0053,-0.399591,2.92015,-1.2019,-0.936214,1.48318,-1.94478,-1.91642,4.09777,-0.193463,-1.55518
-15.0021,0.994376,0.0672373,5,31,0,18.7189,-0.714451,2.03404,2.25228,-2.73801,-1.89675,2.18239,-3.51682,1.42873,-0.261114,-4.18847
-16.057,0.936928,0.0672373,4,15,0,21.2197,-1.43768,4.13072,-2.17051,-1.5415,-1.41495,-0.501758,2.99864,2.39867,3.09659,1.1249
-16.2877,0.994902,0.0672373,6,47,0,22.9542,5.56557,4.90888,5.12578,7.98641,3.85671,1.25844,3.7257,2.52319,-0.0480742,7.73068
-13.7233,0.990663,0.0672373,5,31,0,18.6322,5.70594,2.86049,3.5538,8.15648,2.39284,5.16187,4.82546,3.728,1.86898,8.95617
-13.5101,0.992675,0.0672373,5,31,0,16.7161,2.62366,2.74556,3.3435,7.4403,4.94057,5.12717,4.59848,1.31552,2.04519,5.56264
-13.7193,0.992037,0.0672373,5,31,0,18.316,5.10028,2.06495,6.12579,3.56764,0.255432,5.41253,7.45754,4.50638,2.95955,2.0247
-15.7411,0.999696,0.0672373,5,31,0,19.9301,5.98654,5.43233,4.58614,8.36212,10.651,8.75055,1.02802,4.76074,9.35169,4.26518
-15.6717,0.998403,0.0672373,6,63,0,21.4658,6.4541,4.62339,10.0278,2.32014,3.90154,1.73637,6.31848,10.4533,12.3076,6.12452
-13.5465,0.998935,0.0672373,6,55,0,18.2019,4.02487,3.11086,7.25662,6.05685,3.23637,8.72411,0.82178,1.36181,6.42287,1.31787
-16.0851,0.990885,0.0672373,6,63,0,19.884,7.99234,5.08667,6.08912,6.07469,9.67617,9.59143,8.71708,3.01334,13.1518,2.36086
-23.252,0.990193,0.0672373,6,63,0,25.6334,9.14064,11.4805,27.3345,17.0545,10.2998,7.67356,1.01922,15.1993,10.3889,24.2709
-24.8962,0.997461,0.0672373,6,63,0,27.561,12.004,11.5444,27.0286,16.4009,12.7671,5.96641,-7.02998,19.5769,5.86777,18.1467
-22.3991,0.990366,0.0672373,6,63,0,30.4552,12.0831,6.76169,8.23502,23.8508,14.5566,9.99984,1.76914,9.24908,15.8422,23.4024
-20.9463,0.999821,0.0672373,6,63,0,26.389,12.4935,8.70477,25.26,9.37575,16.6613,6.37688,8.2655,10.6378,5.50637,13.6875
-18.9722,0.996667,0.0672373,6,63,0,25.585,9.64083,7.25284,13.4369,12.7044,-0.771207,8.15746,6.8969,16.5555,8.9884,8.93044
-15.9157,0.999799,0.0672373,6,63,0,21.3668,6.02931,3.18388,5.66788,3.99675,11.6984,7.01521,3.1948,-0.863643,10.1961,6.20096
-17.9862,0.995827,0.0672373,6,63,0,22.0178,-0.55367,3.5591,4.72877,1.88036,-8.84114,-1.80227,2.24984,1.76049,-0.356438,-3.8544
-16.4852,0.994381,0.0672373,5,31,0,21.7754,3.15105,3.88949,-1.73055,3.61299,3.39147,4.61208,-4.57598,3.37673,4.71305,7.70904
-12.6065,0.997337,0.0672373,5,31,0,18.6207,1.57773,2.84611,2.12335,3.02243,2.77453,2.21788,3.96963,2.58633,2.36721,-2.44867
-18.174,0.987258,0.0672373,5,31,0,20.2244,0.732868,6.43933,9.25781,-0.457941,-4.00137,6.3378,1.45483,-2.38438,0.452494,-1.63329
-18.269,0.988055,0.0672373,7,127,0,25.0879,6.50227,4.63054,3.68746,13.3266,2.19919,2.93572,10.222,9.20765,15.3204,9.01279
-16.1976,0.992477,0.0672373,6,63,0,25.7331,6.32929,4.58624,6.43299,3.19957,3.9066,9.06181,4.15331,2.06932,16.6548,5.54017
-19.7566,0.997064,0.0672373,5,31,0,21.3784,5.91455,8.47058,4.8215,1.04085,10.354,9.98331,-0.874933,-1.16405,18.377,5.59238
-16.6367,0.999676,0.0672373,6,63,0,21.9874,8.09733,3.02471,11.4897,11.2281,3.10049,4.82387,9.36253,10.1402,2.06704,7.89021
-18.2034,0.994268,0.0672373,6,63,0,21.0442,10.8462,5.97055,7.44939,4.85259,13.404,13.4847,3.19678,5.72091,18.3553,8.74277
-19.1812,0.999003,0.0672373,6,63,0,22.241,8.85768,6.47498,18.2611,9.4549,8.76538,2.73288,5.97375,3.27576,18.1476,19.61
-20.017,0.999836,0.0672373,6,63,0,22.6882,11.8981,6.6515,15.9281,6.69391,9.26459,10.6164,12.004,0.170686,21.3882,4.34145
-20.2732,0.995633,0.0672373,6,63,0,25.2545,7.67515,6.87489,15.6665,7.10737,13.0873,13.6474,9.8484,4.51504,16.7614,-4.16399
-21.2508,0.996451,0.0672373,6,63,0,25.6956,0.634171,4.21363,-0.407448,8.67968,1.9738,-4.83938,6.13761,5.39923,7.75828,9.04497
-18.8638,0.975966,0.0672373,4,15,0,24.6417,4.75084,7.59168,2.33324,6.45203,3.38576,-2.18558,1.07513,6.67952,2.42526,3.52786
-17.8047,0.996951,0.0672373,6,47,0,23.1159,8.35589,7.21241,4.81377,4.98531,6.2394,10.2041,7.32191,3.12787,6.38569,9.3357
-18.2665,0.997518,0.0672373,4,15,0,22.1793,7.66369,3.64823,3.73924,-1.0963,6.55453,11.2772,10.9229,3.31235,6.60639,9.31427
-13.4772,0.999948,0.0672373,5,31,0,20.5045,6.11405,2.9553,11.7115,7.22134,4.66795,7.15544,9.5054,8.10114,7.7426,3.78017
-15.1597,0.990122,0.0672373,4,15,0,17.3011,5.91816,2.55416,12.0424,7.84053,2.63181,7.24369,10.2432,7.06816,7.88136,4.15233
-12.3009,0.99728,0.0672373,6,55,0,18.0838,6.76553,3.01932,10.7316,5.61208,3.05456,5.11947,6.01083,6.40667,7.01004,3.86698
-12.3919,0.993096,0.0672373,6,63,0,17.5282,9.42586,2.22265,7.94743,10.5821,13.074,11.575,8.39868,5.9223,10.8187,10.7153
-12.7773,0.999568,0.0672373,5,31,0,16.162,11.0551,2.90173,12.5451,12.9336,10.6096,11.0745,14.009,7.62883,10.5495,9.73088
-15.0912,0.992766,0.0672373,5,31,0,18.134,9.90402,3.13152,10.034,10.4392,13.8403,6.99518,11.336,10.2614,8.96094,3.62262
-17.8237,0.990399,0.0672373,7,95,0,21.4885,2.07285,5.41389,3.15943,-5.75696,3.68823,2.16758,-1.32465,2.88857,11.4181,4.37795
-23.7368,0.99843,0.0672373,5,31,0,24.8119,2.48447,11.2064,9.67173,-10.0519,3.55953,1.3591,-6.74695,12.2671,18.1676,3.45531
-21.6689,0.993354,0.0672373,6,63,0,28.0071,7.39203,8.40945,8.3005,20.2348,1.87671,10.4322,11.5786,0.278212,3.46753,12.3161
-19.2259,0.999961,0.0672373,6,63,0,24.4838,4.56529,5.99164,7.00823,-2.24426,10.9312,3.30915,4.03084,11.0268,15.0034,1.43976
-20.1703,0.989449,0.0672373,6,63,0,24.2104,3.39993,4.18931,7.15209,11.1757,-3.2963,9.41333,5.98811,-1.94882,-0.44156,9.25132
-22.4524,0.953748,0.0672373,6,63,0,31.1296,4.74695,5.2424,8.37515,13.2586,-5.34039,11.299,1.09805,-4.74499,0.0258489,12.7381
-19.2224,0.998612,0.0672373,5,31,0,24.9824,5.76192,3.1864,4.32848,1.66029,10.4496,1.34621,5.64914,5.2128,15.3014,1.50063
-24.9712,0.94913,0.0672373,6,63,0,28.7493,3.9914,7.51531,9.99512,14.9526,-4.33791,15.8392,7.15998,-3.63673,-6.46477,13.0788
-26.1809,0.997654,0.0672373,6,63,0,31.2405,2.88145,12.5241,11.4238,8.68926,-8.84383,11.8533,5.28401,-6.84914,-7.629,21.4411
-25.7675,0.999794,0.0672373,6,63,0,30.3988,4.74384,13.7037,8.74828,14.553,-20.1084,15.8537,8.61882,-0.752966,3.52762,15.2914
-25.208,0.991739,0.0672373,6,63,0,31.6285,2.18278,17.3814,21.725,0.318262,4.20583,-1.92944,-4.65876,12.7164,25.0707,-1.2575
-24.3529,0.99968,0.0672373,7,127,0,29.8819,4.64585,7.1127,12.57,0.200882,6.14877,7.05409,-2.27872,-1.05868,4.63044,-18.0664
-23.5926,0.996213,0.0672373,7,127,0,34.0346,3.7048,7.67243,6.51823,-0.849328,-2.59989,16.3896,14.909,5.03858,18.7287,10.8636
-18.7007,0.99723,0.0672373,6,63,0,29.2567,7.28987,5.21842,13.3779,15.0641,0.175555,8.82228,-2.84926,6.44889,11.5326,12.6297
-19.0556,0.996499,0.0672373,6,63,0,21.3969,6.70212,4.80638,13.1389,14.7194,1.02398,7.24234,-2.56891,5.91281,11.9602,13.8893
-19.0879,0.997403,0.0672373,6,63,0,21.6912,10.1761,8.68556,10.3674,11.1914,6.5656,5.59831,2.30479,4.62897,9.34485,19.0587
-17.6905,0.999199,0.0672373,6,63,0,22.5915,10.9186,4.2355,12.2005,6.53596,2.43083,13.3381,6.59293,4.63858,14.6485,16.2121
-21.0753,0.999334,0.0672373,6,63,0,27.5971,6.57999,6.54785,3.5317,11.7108,14.254,4.09548,7.09892,9.53668,-1.47725,0.179858
-15.6543,0.999525,0.0672373,6,63,0,25.0164,1.04857,3.44604,1.54142,-0.204085,0.00436295,8.28785,-2.39015,1.9812,6.46365,1.24933
-16.5899,0.996121,0.0672373,5,31,0,21.7404,0.133226,3.36307,4.48287,1.46666,4.62164,-2.39221,4.85022,-0.317945,-2.75731,1.46806
-15.9986,0.989225,0.0672373,6,47,0,20.7489,3.98909,4.02545,9.4036,6.58144,3.55798,6.38675,0.801358,2.24607,14.1402,5.93313
-15.1214,0.996611,0.0672373,6,63,0,18.916,4.70051,4.28278,8.38002,6.43558,2.15976,5.06854,2.10514,3.09308,14.5119,5.09025
-14.6984,0.998739,0.0672373,6,63,0,20.3246,10.2481,2.8761,11.3675,10.9654,14.173,11.1724,11.4438,14.73,7.14711,9.07134
-11.546,0.996956,0.0672373,5,31,0,18.7966,9.67456,2.21414,10.763,10.1841,6.50237,10.5613,9.73461,8.54899,13.6156,11.9816
-11.3031,0.996409,0.0672373,4,15,0,13.9888,9.76865,1.51556,8.93438,9.79985,12.509,9.11598,8.16657,11.9924,9.76612,6.99839
-7.49074,0.996824,0.0672373,4,15,0,13.4055,9.35865,1.52569,7.76737,9.87205,10.599,9.60704,9.69659,9.48629,10.9076,9.48443
-7.90429,0.972533,0.0672373,5,31,0,10.5209,9.5135,1.15753,9.88698,8.75613,8.29001,8.87744,10.091,7.97098,7.51991,10.5937
-11.1853,0.953854,0.0672373,4,15,0,13.842,9.15542,1.91194,7.12614,10.7736,9.1035,10.8328,9.99983,9.4684,12.6765,7.23112
-16.3347,0.955346,0.0672373,5,31,0,19.4341,9.74877,4.43415,15.6948,12.3908,11.672,10.4855,8.13809,10.965,4.89045,14.8627
-14.362,0.999769,0.0672373,5,31,0,19.3482,9.72175,3.12039,9.98571,13.3992,10.4195,9.62132,11.1366,7.16368,16.3274,8.4641
-18.6819,0.996679,0.0672373,6,63,0,23.441,16.772,3.72907,20.503,16.7479,21.7127,21.8384,12.7929,15.6493,14.804,18.3712
-11.5751,0.997914,0.0672373,7,95,0,21.1186,8.07062,2.20738,11.3037,7.00647,10.229,9.80086,6.95219,7.07281,6.29503,5.22023
-14.8781,0.983257,0.0672373,5,31,0,17.7144,5.41074,4.161,2.17517,8.11916,1.35546,3.18864,4.82054,4.29748,9.81007,10.2708
-18.1949,0.99693,0.0672373,5,31,0,19.1923,4.33683,5.38666,-1.48693,3.94815,4.46453,0.473024,8.48378,5.3686,11.2279,11.637
-13.8324,0.996716,0.0672373,5,31,0,21.4583,4.41958,1.99798,8.30941,6.91693,2.54989,6.02641,4.63442,5.30181,2.57183,0.160807
-12.7508,0.998572,0.0672373,4,15,0,16.8992,3.79221,2.59592,7.47149,4.91226,4.39955,4.38077,5.17359,6.84665,3.77167,-0.24925
-9.39332,0.994539,0.0672373,6,63,0,16.3145,10.9855,2.05583,8.9089,11.0607,11.7991,11.6542,9.27908,10.81,11.3619,10.3461
-10.8351,0.993312,0.0672373,4,15,0,13.9594,11.7428,1.59012,11.7265,10.4636,9.36322,10.5021,13.4248,14.36,11.551,11.931
-7.78313,0.966809,0.0672373,4,15,0,13.5288,11.3504,1.28321,12.2623,11.7122,13.286,10.4698,11.3206,11.6271,13.0364,10.7521
-5.61014,0.999199,0.0672373,4,15,0,9.88508,9.86456,1.12141,10.0785,10.1705,8.66562,10.8831,10.3966,9.97057,8.97652,10.624
-5.0208,0.959306,0.0672373,3,7,0,11.5549,10.3216,0.813106,9.91035,11.4629,10.9219,9.552,9.6718,9.82172,11.5542,10.2115
-6.98539,0.950975,0.0672373,3,7,0,10.2187,10.2386,0.884208,9.94552,9.89655,11.7981,9.0855,9.94672,9.57846,11.8827,9.56568
-6.58761,0.997146,0.0672373,3,7,0,9.22379,10.9893,0.735289,11.3529,10.9719,9.54933,12.0672,10.8411,11.5238,9.6919,11.6734
-5.84718,0.973227,0.0672373,5,31,0,12.3499,11.7077,1.09869,11.393,11.7153,12.0231,10.9714,12.7961,11.6554,11.9362,12.9639
-2.2618,0.985832,0.0672373,5,23,0,7.64776,10.3099,0.622197,10.3636,9.87176,9.81725,11.3295,10.5402,10.2025,9.7371,10.3912
-6.35926,0.599058,0.0672373,5,31,0,8.82256,9.02653,1.29783,8.67686,8.35803,8.8495,8.89378,10.3004,8.49907,7.55581,9.30954
-6.85071,0.9309,0.0672373,4,15,0,11.864,9.18308,1.0389,9.66584,9.15083,8.46443,8.52521,6.98535,9.12901,9.96004,7.68054
-10.7031,0.999511,0.0672373,5,31,0,12.7561,9.33297,2.5751,8.13942,8.97097,9.72911,7.31063,8.25243,10.6787,8.91158,11.5772
-11.0486,0.959338,0.0672373,6,63,0,15.7137,4.61842,2.70987,6.31787,3.9636,3.78754,3.24811,2.31264,6.70171,4.03196,6.77666
-10.2582,0.993165,0.0672373,4,15,0,14.5447,3.93771,1.50995,2.40522,2.34088,4.39905,4.7313,0.818141,4.66259,4.98971,5.84496
-6.67219,0.995185,0.0672373,4,15,0,12.12,2.89195,1.52647,4.29159,3.46854,3.11988,3.75484,2.43175,3.09256,2.52826,3.24845
-4.64113,0.882167,0.0672373,5,19,0,9.45075,1.56089,0.631295,0.307042,1.36488,0.846639,0.994967,2.21231,1.61492,1.13044,2.02471
-5.0977,0.957702,0.0672373,3,7,0,8.39887,1.32876,0.661834,0.0466007,1.8973,1.23198,0.97856,1.99047,1.416,1.65665,2.39803
-3.67705,0.997735,0.0672373,3,7,0,6.88335,1.35847,0.681828,0.0767228,1.58722,1.27988,1.3658,1.85221,1.13374,1.94325,1.81595
-2.862,0.809304,0.0672373,5,31,0,10.98,3.17853,0.878446,3.53823,3.67961,3.82239,3.30143,2.95064,3.73295,3.28615,2.93399
-2.59014,0.581952,0.0672373,4,11,1,6.66902,3.09316,0.468729,2.58098,2.36604,2.27838,2.67536,2.92129,2.52583,2.8125,2.9502
-7.34491,0.441316,0.0672373,5,31,0,9.24229,2.876,1.30048,3.53052,1.81804,2.49392,2.46881,0.998015,2.962,3.00884,1.19245
-6.52069,0.95356,0.0672373,4,15,0,10.5957,2.60628,1.14299,2.57285,2.75952,3.18463,3.46167,4.29308,2.22804,3.86749,3.60421
-10.0869,0.917827,0.0672373,3,7,0,12.0314,3.43536,0.976196,2.14691,2.81879,3.57504,1.58613,5.04542,2.42215,2.88836,1.53913
-7.21611,1,0.0672373,5,31,0,13.3389,1.72743,1.18278,3.28943,1.44693,0.878318,1.73049,-0.275448,1.8011,2.65987,2.13565
-8.16392,0.945956,0.0672373,4,15,0,13.3502,2.75497,1.33969,1.09624,3.19626,3.39593,2.68046,4.92675,2.53861,1.95825,2.22303
-12.4212,0.983736,0.0672373,4,15,0,15.8753,2.08499,2.31789,3.36796,-1.46261,3.01485,0.399483,5.50828,1.74781,2.93793,1.68091
-11.2203,0.979958,0.0672373,4,15,0,16.4444,3.086,1.54263,3.41042,1.07384,2.94063,0.551303,5.98538,1.73827,2.07462,2.96582
-14.4706,0.876844,0.0672373,4,15,0,18.6236,1.50663,3.57477,4.46598,2.54279,2.27953,1.73402,1.61639,8.05117,4.16703,3.77146
-12.3786,0.994995,0.0672373,5,31,0,17.7304,2.92883,2.62975,5.80697,1.23305,-0.0817359,2.62663,5.71929,1.57806,6.31536,2.96997
-11.5081,0.999167,0.0672373,6,47,0,15.5222,5.40796,2.3533,5.56059,9.167,4.70168,6.43704,4.56673,2.49793,5.09578,8.31781
-15.1291,0.96699,0.0672373,4,15,0,21.2641,4.34016,1.93273,1.31905,4.30559,7.84795,5.02633,6.23969,7.82306,7.96074,2.34527
-11.6072,0.998024,0.0672373,4,15,0,17.751,3.97789,1.93838,3.08568,4.1846,6.48722,4.87289,6.0787,7.21367,6.04204,2.51413
-11.3798,0.992246,0.0672373,4,15,0,14.261,5.42927,2.01197,6.17046,1.87034,3.57078,4.21014,4.40497,3.03043,3.41743,5.96954
-12.7045,0.990931,0.0672373,5,31,0,17.88,4.745,2.07145,8.23886,7.60865,4.74553,5.43369,4.29026,1.09531,4.98402,8.20885
-12.8749,0.998566,0.0672373,6,63,0,17.1099,7.08441,1.94153,3.44808,6.8461,8.96267,8.64909,8.04638,10.1313,6.04078,4.93775
-19.1732,0.938812,0.0672373,5,31,0,23.9456,8.90447,7.42121,19.2225,12.236,5.37295,17.7271,6.52941,1.35003,10.5372,14.774
-21.7388,0.99816,0.0672373,7,127,0,27.6861,13.7387,6.85932,23.9927,2.01904,5.05686,13.2616,7.60354,10.1755,22.7274,21.2753
-21.9482,0.997527,0.0672373,7,127,0,26.2144,3.49272,9.3914,25.5127,11.752,1.2547,10.4516,-3.46735,12.3117,9.46591,7.456
-24.797,0.994099,0.0672373,6,63,0,27.2956,13.8299,10.0911,21.7695,9.27724,3.52775,-10.1226,8.74952,4.59192,10.7634,6.34609
-24.4459,0.99005,0.0672373,5,31,0,27.0331,12.5339,15.2856,22.8968,8.12376,3.97205,-7.65314,7.78793,6.13673,12.2326,6.18291
-24.1327,0.999712,0.0672373,6,63,0,28.8188,13.2968,8.13911,21.3889,12.3752,1.28911,-6.9505,2.24347,12.6585,12.7043,4.61627
-18.8635,0.998744,0.0672373,6,63,0,26.3817,5.5692,6.17454,5.11683,1.29298,3.8662,16.8394,3.951,4.23755,6.01595,13.5656
-15.7837,0.999871,0.0672373,6,63,0,22.221,9.69121,3.62829,12.8475,6.23111,11.8571,4.14484,6.25923,5.34034,9.21469,14.8786
-18.4118,0.970058,0.0672373,6,63,0,23.6911,0.433369,4.22112,8.09316,3.21897,-9.07606,4.77645,2.15757,-0.571009,6.61295,2.31599
-20.495,0.971276,0.0672373,6,63,0,25.8077,7.28154,7.88794,5.16505,6.02998,-3.44136,7.38175,2.95826,-4.59986,1.68636,9.29371
-16.7717,0.998809,0.0672373,7,95,0,23.2908,6.5435,3.78546,11.3233,11.3629,3.78381,10.3314,10.3867,-0.772538,8.51129,8.3945
-21.5764,0.978276,0.0672373,6,63,0,23.6987,6.52201,6.08884,17.8641,-4.49259,1.95384,0.845402,-3.21074,7.7659,9.8839,-1.3209
-21.1828,0.999532,0.0672373,6,63,0,26.3021,3.48964,4.58066,-5.8034,13.7089,-2.35391,5.84207,4.6389,-1.14617,4.8928,7.49214
-22.9711,0.996049,0.0672373,6,63,0,29.2035,7.15337,7.25117,3.94552,4.77957,0.203245,25.3133,11.4667,7.30208,8.95229,3.99811
-24.1374,0.999791,0.0672373,6,63,0,27.1259,12.8957,8.80506,22.0711,21.1844,17.6301,-3.63156,3.79537,15.3871,14.4044,22.1824
-20.7061,0.999698,0.0672373,6,63,0,27.2235,10.6489,8.21212,15.018,13.0396,4.07768,20.8067,0.217934,-1.36575,15.1811,14.6124
